predict_datetime,link_id,predict_arrive_time
2016-03-04 00:50:00,0913,2016-03-04 00:53:46
2016-03-04 00:50:00,9243,2016-03-04 00:53:48
2016-03-04 00:50:00,0344,2016-03-04 00:53:51
2016-03-04 00:50:00,8175,2016-03-04 00:54:02
2016-03-04 00:50:00,9175,2016-03-04 00:54:05
2016-03-04 00:50:00,6566,2016-03-04 00:54:33
2016-03-04 00:50:00,2759,2016-03-04 00:54:44
2016-03-04 00:50:00,3759,2016-03-04 00:54:50
2016-03-04 01:00:00,0863,2016-03-04 01:00:08
2016-03-04 01:00:00,5681,2016-03-04 01:00:12
2016-03-04 01:00:00,6681,2016-03-04 01:00:13
2016-03-04 01:00:00,0329,2016-03-04 01:00:32
2016-03-04 01:00:00,2418,2016-03-04 01:00:36
2016-03-04 01:00:00,1784,2016-03-04 01:00:50
2016-03-04 01:00:00,0784,2016-03-04 01:01:39
2016-03-04 01:00:00,8593,2016-03-04 01:01:50
2016-03-04 01:00:00,8063,2016-03-04 01:02:27
2016-03-04 01:00:00,7063,2016-03-04 01:02:44
2016-03-04 01:00:00,2541,2016-03-04 01:03:25
2016-03-04 01:00:00,6918,2016-03-04 01:03:30
2016-03-04 01:00:00,9674,2016-03-04 01:03:39
2016-03-04 01:00:00,0913,2016-03-04 01:03:48
2016-03-04 01:00:00,9243,2016-03-04 01:03:49
2016-03-04 01:00:00,0344,2016-03-04 01:03:52
2016-03-04 01:00:00,8175,2016-03-04 01:04:03
2016-03-04 01:00:00,9175,2016-03-04 01:04:08
2016-03-04 01:00:00,6566,2016-03-04 01:04:37
2016-03-04 01:00:00,2759,2016-03-04 01:04:45
2016-03-04 01:00:00,3759,2016-03-04 01:04:49
2016-03-04 01:10:00,0863,2016-03-04 01:10:10
2016-03-04 01:10:00,5681,2016-03-04 01:10:14
2016-03-04 01:10:00,6681,2016-03-04 01:10:15
2016-03-04 01:10:00,0329,2016-03-04 01:10:37
2016-03-04 01:10:00,2418,2016-03-04 01:10:42
2016-03-04 01:10:00,1784,2016-03-04 01:10:55
2016-03-04 01:10:00,0784,2016-03-04 01:11:36
2016-03-04 01:10:00,8593,2016-03-04 01:12:07
2016-03-04 01:10:00,8063,2016-03-04 01:12:36
2016-03-04 01:10:00,7063,2016-03-04 01:12:54
2016-03-04 01:10:00,2541,2016-03-04 01:13:30
2016-03-04 01:10:00,6918,2016-03-04 01:13:35
2016-03-04 01:10:00,9674,2016-03-04 01:13:41
2016-03-04 01:10:00,0913,2016-03-04 01:13:46
2016-03-04 01:10:00,9243,2016-03-04 01:13:48
2016-03-04 01:10:00,0344,2016-03-04 01:13:51
2016-03-04 01:10:00,8175,2016-03-04 01:14:02
2016-03-04 01:10:00,9175,2016-03-04 01:14:05
2016-03-04 01:10:00,6566,2016-03-04 01:14:51
2016-03-04 01:10:00,2759,2016-03-04 01:15:05
2016-03-04 01:10:00,3759,2016-03-04 01:15:13
2016-03-04 01:20:00,0863,2016-03-04 01:20:08
2016-03-04 01:20:00,5681,2016-03-04 01:20:12
2016-03-04 01:20:00,6681,2016-03-04 01:20:13
2016-03-04 01:20:00,0329,2016-03-04 01:20:46
2016-03-04 01:20:00,2418,2016-03-04 01:20:49
2016-03-04 01:20:00,1784,2016-03-04 01:20:58
2016-03-04 01:20:00,0784,2016-03-04 01:21:27
2016-03-04 01:20:00,8593,2016-03-04 01:21:46
2016-03-04 01:20:00,8063,2016-03-04 01:22:19
2016-03-04 01:20:00,7063,2016-03-04 01:22:32
2016-03-04 01:20:00,2541,2016-03-04 01:23:06
2016-03-04 01:20:00,6918,2016-03-04 01:23:18
2016-03-04 01:20:00,9674,2016-03-04 01:23:23
2016-03-04 01:20:00,0913,2016-03-04 01:23:28
2016-03-04 01:20:00,9243,2016-03-04 01:23:30
2016-03-04 01:20:00,0344,2016-03-04 01:23:32
2016-03-04 01:20:00,8175,2016-03-04 01:23:44
2016-03-04 01:20:00,9175,2016-03-04 01:23:49
2016-03-04 01:20:00,6566,2016-03-04 01:24:09
2016-03-04 01:20:00,2759,2016-03-04 01:24:14
2016-03-04 01:20:00,3759,2016-03-04 01:24:19
2016-03-04 01:30:00,0863,2016-03-04 01:30:06
2016-03-04 01:30:00,5681,2016-03-04 01:30:09
2016-03-04 01:30:00,6681,2016-03-04 01:30:10
2016-03-04 01:30:00,0329,2016-03-04 01:30:27
2016-03-04 01:30:00,2418,2016-03-04 01:30:30
2016-03-04 01:30:00,1784,2016-03-04 01:30:41
2016-03-04 01:30:00,0784,2016-03-04 01:31:09
2016-03-04 01:30:00,8593,2016-03-04 01:31:25
2016-03-04 01:30:00,8063,2016-03-04 01:31:49
2016-03-04 01:30:00,7063,2016-03-04 01:32:03
2016-03-04 01:30:00,2541,2016-03-04 01:32:29
2016-03-04 01:30:00,6918,2016-03-04 01:32:37
2016-03-04 01:30:00,9674,2016-03-04 01:32:41
2016-03-04 01:30:00,0913,2016-03-04 01:32:45
2016-03-04 01:30:00,9243,2016-03-04 01:32:47
2016-03-04 01:30:00,0344,2016-03-04 01:32:48
2016-03-04 01:30:00,8175,2016-03-04 01:32:59
2016-03-04 01:30:00,9175,2016-03-04 01:33:04
2016-03-04 01:30:00,6566,2016-03-04 01:33:30
2016-03-04 01:30:00,2759,2016-03-04 01:33:37
2016-03-04 01:30:00,3759,2016-03-04 01:33:42
2016-03-04 01:40:00,0863,2016-03-04 01:40:06
2016-03-04 01:40:00,5681,2016-03-04 01:40:09
2016-03-04 01:40:00,6681,2016-03-04 01:40:10
2016-03-04 01:40:00,0329,2016-03-04 01:40:23
2016-03-04 01:40:00,2418,2016-03-04 01:40:26
2016-03-04 01:40:00,1784,2016-03-04 01:40:35
2016-03-04 01:40:00,0784,2016-03-04 01:41:02
2016-03-04 01:40:00,8593,2016-03-04 01:41:14
2016-03-04 01:40:00,8063,2016-03-04 01:41:41
2016-03-04 01:40:00,7063,2016-03-04 01:41:53
2016-03-04 01:40:00,2541,2016-03-04 01:42:32
2016-03-04 01:40:00,6918,2016-03-04 01:42:40
2016-03-04 01:40:00,9674,2016-03-04 01:42:44
2016-03-04 01:40:00,0913,2016-03-04 01:42:48
2016-03-04 01:40:00,9243,2016-03-04 01:42:49
2016-03-04 01:40:00,0344,2016-03-04 01:42:51
2016-03-04 01:40:00,8175,2016-03-04 01:43:01
2016-03-04 01:40:00,9175,2016-03-04 01:43:06
2016-03-04 01:40:00,6566,2016-03-04 01:43:29
2016-03-04 01:40:00,2759,2016-03-04 01:43:35
2016-03-04 01:40:00,3759,2016-03-04 01:43:39
2016-03-04 01:50:00,0863,2016-03-04 01:50:07
2016-03-04 01:50:00,5681,2016-03-04 01:50:11
2016-03-04 01:50:00,6681,2016-03-04 01:50:12
2016-03-04 01:50:00,0329,2016-03-04 01:50:27
2016-03-04 01:50:00,2418,2016-03-04 01:50:31
2016-03-04 01:50:00,1784,2016-03-04 01:50:42
2016-03-04 01:50:00,0784,2016-03-04 01:51:09
2016-03-04 01:50:00,8593,2016-03-04 01:51:28
2016-03-04 01:50:00,8063,2016-03-04 01:51:56
2016-03-04 01:50:00,7063,2016-03-04 01:52:08
2016-03-04 01:50:00,2541,2016-03-04 01:52:41
2016-03-04 01:50:00,6918,2016-03-04 01:53:02
2016-03-04 01:50:00,9674,2016-03-04 01:53:13
2016-03-04 01:50:00,0913,2016-03-04 01:53:24
2016-03-04 01:50:00,9243,2016-03-04 01:53:26
2016-03-04 01:50:00,0344,2016-03-04 01:53:28
2016-03-04 01:50:00,8175,2016-03-04 01:53:37
2016-03-04 01:50:00,9175,2016-03-04 01:53:40
2016-03-04 01:50:00,6566,2016-03-04 01:54:07
2016-03-04 01:50:00,2759,2016-03-04 01:54:19
2016-03-04 01:50:00,3759,2016-03-04 01:54:27
2016-03-04 02:00:00,0863,2016-03-04 02:00:05
2016-03-04 02:00:00,5681,2016-03-04 02:00:08
2016-03-04 02:00:00,6681,2016-03-04 02:00:09
2016-03-04 02:00:00,0329,2016-03-04 02:01:46
2016-03-04 02:00:00,2418,2016-03-04 02:01:49
2016-03-04 02:00:00,1784,2016-03-04 02:02:05
2016-03-04 02:00:00,0784,2016-03-04 02:02:48
2016-03-04 02:00:00,8593,2016-03-04 02:03:01
2016-03-04 02:00:00,8063,2016-03-04 02:03:23
2016-03-04 02:00:00,7063,2016-03-04 02:03:35
2016-03-04 02:00:00,2541,2016-03-04 02:04:15
2016-03-04 02:00:00,6918,2016-03-04 02:04:20
2016-03-04 02:00:00,9674,2016-03-04 02:04:25
2016-03-04 02:00:00,0913,2016-03-04 02:04:30
2016-03-04 02:00:00,9243,2016-03-04 02:04:32
2016-03-04 02:00:00,0344,2016-03-04 02:04:34
2016-03-04 02:00:00,8175,2016-03-04 02:04:41
2016-03-04 02:00:00,9175,2016-03-04 02:04:43
2016-03-04 02:00:00,6566,2016-03-04 02:05:07
2016-03-04 02:00:00,2759,2016-03-04 02:05:15
2016-03-04 02:00:00,3759,2016-03-04 02:05:25
2016-03-04 02:10:00,0863,2016-03-04 02:10:07
2016-03-04 02:10:00,5681,2016-03-04 02:10:11
2016-03-04 02:10:00,6681,2016-03-04 02:10:12
2016-03-04 02:10:00,0329,2016-03-04 02:11:14
2016-03-04 02:10:00,2418,2016-03-04 02:11:18
2016-03-04 02:10:00,1784,2016-03-04 02:11:48
2016-03-04 02:10:00,0784,2016-03-04 02:12:13
2016-03-04 02:10:00,8593,2016-03-04 02:13:09
2016-03-04 02:10:00,8063,2016-03-04 02:13:31
2016-03-04 02:10:00,7063,2016-03-04 02:13:42
2016-03-04 02:10:00,2541,2016-03-04 02:14:13
2016-03-04 02:10:00,6918,2016-03-04 02:14:24
2016-03-04 02:10:00,9674,2016-03-04 02:14:29
2016-03-04 02:10:00,0913,2016-03-04 02:14:33
2016-03-04 02:10:00,9243,2016-03-04 02:14:34
2016-03-04 02:10:00,0344,2016-03-04 02:14:36
2016-03-04 02:10:00,8175,2016-03-04 02:14:42
2016-03-04 02:10:00,9175,2016-03-04 02:14:45
2016-03-04 02:10:00,6566,2016-03-04 02:15:00
2016-03-04 02:10:00,2759,2016-03-04 02:15:04
2016-03-04 02:10:00,3759,2016-03-04 02:15:10
2016-03-04 02:20:00,0863,2016-03-04 02:20:07
2016-03-04 02:20:00,5681,2016-03-04 02:20:16
2016-03-04 02:20:00,6681,2016-03-04 02:20:17
2016-03-04 02:20:00,0329,2016-03-04 02:20:41
2016-03-04 02:20:00,2418,2016-03-04 02:20:45
2016-03-04 02:20:00,1784,2016-03-04 02:21:12
2016-03-04 02:20:00,0784,2016-03-04 02:21:38
2016-03-04 02:20:00,8593,2016-03-04 02:21:55
2016-03-04 02:20:00,8063,2016-03-04 02:22:26
2016-03-04 02:20:00,7063,2016-03-04 02:22:37
2016-03-04 02:20:00,2541,2016-03-04 02:23:17
2016-03-04 02:20:00,6918,2016-03-04 02:23:51
2016-03-04 02:20:00,9674,2016-03-04 02:23:57
2016-03-04 02:20:00,0913,2016-03-04 02:24:01
2016-03-04 02:20:00,9243,2016-03-04 02:24:03
2016-03-04 02:20:00,0344,2016-03-04 02:24:05
2016-03-04 02:20:00,8175,2016-03-04 02:24:11
2016-03-04 02:20:00,9175,2016-03-04 02:24:14
2016-03-04 02:20:00,6566,2016-03-04 02:24:29
2016-03-04 02:20:00,2759,2016-03-04 02:24:36
2016-03-04 02:20:00,3759,2016-03-04 02:24:43
2016-03-04 02:30:00,0863,2016-03-04 02:30:07
2016-03-04 02:30:00,5681,2016-03-04 02:30:13
2016-03-04 02:30:00,6681,2016-03-04 02:30:15
2016-03-04 02:30:00,0329,2016-03-04 02:31:35
2016-03-04 02:30:00,2418,2016-03-04 02:31:38
2016-03-04 02:30:00,1784,2016-03-04 02:31:49
2016-03-04 02:30:00,0784,2016-03-04 02:32:23
2016-03-04 02:30:00,8593,2016-03-04 02:32:34
2016-03-04 02:30:00,8063,2016-03-04 02:33:01
2016-03-04 02:30:00,7063,2016-03-04 02:33:14
2016-03-04 02:30:00,2541,2016-03-04 02:33:41
2016-03-04 02:30:00,6918,2016-03-04 02:34:17
2016-03-04 02:30:00,9674,2016-03-04 02:34:20
2016-03-04 02:30:00,0913,2016-03-04 02:34:23
2016-03-04 02:30:00,9243,2016-03-04 02:34:25
2016-03-04 02:30:00,0344,2016-03-04 02:34:26
2016-03-04 02:30:00,8175,2016-03-04 02:34:31
2016-03-04 02:30:00,9175,2016-03-04 02:34:33
2016-03-04 02:30:00,6566,2016-03-04 02:34:45
2016-03-04 02:30:00,2759,2016-03-04 02:35:11
2016-03-04 02:30:00,3759,2016-03-04 02:35:16
2016-03-04 02:40:00,0863,2016-03-04 02:40:06
2016-03-04 02:40:00,5681,2016-03-04 02:40:08
2016-03-04 02:40:00,6681,2016-03-04 02:40:09
2016-03-04 02:40:00,0329,2016-03-04 02:40:42
2016-03-04 02:40:00,2418,2016-03-04 02:40:46
2016-03-04 02:40:00,1784,2016-03-04 02:40:57
2016-03-04 02:40:00,0784,2016-03-04 02:41:22
2016-03-04 02:40:00,8593,2016-03-04 02:41:30
2016-03-04 02:40:00,8063,2016-03-04 02:41:53
2016-03-04 02:40:00,7063,2016-03-04 02:42:06
2016-03-04 02:40:00,2541,2016-03-04 02:42:48
2016-03-04 02:40:00,6918,2016-03-04 02:42:56
2016-03-04 02:40:00,9674,2016-03-04 02:43:00
2016-03-04 02:40:00,0913,2016-03-04 02:43:04
2016-03-04 02:40:00,9243,2016-03-04 02:43:06
2016-03-04 02:40:00,0344,2016-03-04 02:43:08
2016-03-04 02:40:00,8175,2016-03-04 02:43:15
2016-03-04 02:40:00,9175,2016-03-04 02:43:18
2016-03-04 02:40:00,6566,2016-03-04 02:43:36
2016-03-04 02:40:00,2759,2016-03-04 02:43:42
2016-03-04 02:40:00,3759,2016-03-04 02:43:49
2016-03-04 02:50:00,0863,2016-03-04 02:50:07
2016-03-04 02:50:00,5681,2016-03-04 02:50:10
2016-03-04 02:50:00,6681,2016-03-04 02:50:11
2016-03-04 02:50:00,0329,2016-03-04 02:51:23
2016-03-04 02:50:00,2418,2016-03-04 02:51:26
2016-03-04 02:50:00,1784,2016-03-04 02:51:39
2016-03-04 02:50:00,0784,2016-03-04 02:52:20
2016-03-04 02:50:00,8593,2016-03-04 02:52:40
2016-03-04 02:50:00,8063,2016-03-04 02:53:06
2016-03-04 02:50:00,7063,2016-03-04 02:53:18
2016-03-04 02:50:00,2541,2016-03-04 02:53:57
2016-03-04 02:50:00,6918,2016-03-04 02:54:06
2016-03-04 02:50:00,9674,2016-03-04 02:54:13
2016-03-04 02:50:00,0913,2016-03-04 02:54:19
2016-03-04 02:50:00,9243,2016-03-04 02:54:21
2016-03-04 02:50:00,0344,2016-03-04 02:54:24
2016-03-04 02:50:00,8175,2016-03-04 02:54:34
2016-03-04 02:50:00,9175,2016-03-04 02:54:39
2016-03-04 02:50:00,6566,2016-03-04 02:54:56
2016-03-04 02:50:00,2759,2016-03-04 02:55:01
2016-03-04 02:50:00,3759,2016-03-04 02:55:11
2016-03-04 03:00:00,0863,2016-03-04 03:00:11
2016-03-04 03:00:00,5681,2016-03-04 03:00:17
2016-03-04 03:00:00,6681,2016-03-04 03:00:19
2016-03-04 03:00:00,0329,2016-03-04 03:00:57
2016-03-04 03:00:00,2418,2016-03-04 03:01:00
2016-03-04 03:00:00,1784,2016-03-04 03:01:08
2016-03-04 03:00:00,0784,2016-03-04 03:01:43
2016-03-04 03:00:00,8593,2016-03-04 03:01:57
2016-03-04 03:00:00,8063,2016-03-04 03:02:22
2016-03-04 03:00:00,7063,2016-03-04 03:02:35
2016-03-04 03:00:00,2541,2016-03-04 03:02:56
2016-03-04 03:00:00,6918,2016-03-04 03:02:58
2016-03-04 03:00:00,9674,2016-03-04 03:03:01
2016-03-04 03:00:00,0913,2016-03-04 03:03:04
2016-03-04 03:00:00,9243,2016-03-04 03:03:05
2016-03-04 03:00:00,0344,2016-03-04 03:03:06
2016-03-04 03:00:00,8175,2016-03-04 03:03:12
2016-03-04 03:00:00,9175,2016-03-04 03:03:14
2016-03-04 03:00:00,6566,2016-03-04 03:03:26
2016-03-04 03:00:00,2759,2016-03-04 03:03:52
2016-03-04 03:00:00,3759,2016-03-04 03:03:57
2016-03-04 03:10:00,0863,2016-03-04 03:10:06
2016-03-04 03:10:00,5681,2016-03-04 03:10:08
2016-03-04 03:10:00,6681,2016-03-04 03:10:09
2016-03-04 03:10:00,0329,2016-03-04 03:11:34
2016-03-04 03:10:00,2418,2016-03-04 03:11:38
2016-03-04 03:10:00,1784,2016-03-04 03:11:47
2016-03-04 03:10:00,0784,2016-03-04 03:12:24
2016-03-04 03:10:00,8593,2016-03-04 03:12:37
2016-03-04 03:10:00,8063,2016-03-04 03:13:27
2016-03-04 03:10:00,7063,2016-03-04 03:13:47
2016-03-04 03:10:00,2541,2016-03-04 03:14:18
2016-03-04 03:10:00,6918,2016-03-04 03:14:22
2016-03-04 03:10:00,9674,2016-03-04 03:14:27
2016-03-04 03:10:00,0913,2016-03-04 03:14:31
2016-03-04 03:10:00,9243,2016-03-04 03:14:33
2016-03-04 03:10:00,0344,2016-03-04 03:14:35
2016-03-04 03:10:00,8175,2016-03-04 03:14:45
2016-03-04 03:10:00,9175,2016-03-04 03:14:48
2016-03-04 03:10:00,6566,2016-03-04 03:15:05
2016-03-04 03:10:00,2759,2016-03-04 03:15:11
2016-03-04 03:10:00,3759,2016-03-04 03:15:19
2016-03-04 03:20:00,0863,2016-03-04 03:20:06
2016-03-04 03:20:00,5681,2016-03-04 03:20:09
2016-03-04 03:20:00,6681,2016-03-04 03:20:10
2016-03-04 03:20:00,0329,2016-03-04 03:20:24
2016-03-04 03:20:00,2418,2016-03-04 03:20:27
2016-03-04 03:20:00,1784,2016-03-04 03:20:39
2016-03-04 03:20:00,0784,2016-03-04 03:21:06
2016-03-04 03:20:00,8593,2016-03-04 03:21:21
2016-03-04 03:20:00,8063,2016-03-04 03:21:44
2016-03-04 03:20:00,7063,2016-03-04 03:22:04
2016-03-04 03:20:00,2541,2016-03-04 03:22:34
2016-03-04 03:20:00,6918,2016-03-04 03:22:38
2016-03-04 03:20:00,9674,2016-03-04 03:22:41
2016-03-04 03:20:00,0913,2016-03-04 03:22:43
2016-03-04 03:20:00,9243,2016-03-04 03:22:45
2016-03-04 03:20:00,0344,2016-03-04 03:22:46
2016-03-04 03:20:00,8175,2016-03-04 03:22:51
2016-03-04 03:20:00,9175,2016-03-04 03:22:53
2016-03-04 03:20:00,6566,2016-03-04 03:23:08
2016-03-04 03:20:00,2759,2016-03-04 03:23:12
2016-03-04 03:20:00,3759,2016-03-04 03:23:17
2016-03-04 03:30:00,0863,2016-03-04 03:30:06
2016-03-04 03:30:00,5681,2016-03-04 03:30:09
2016-03-04 03:30:00,6681,2016-03-04 03:30:10
2016-03-04 03:30:00,0329,2016-03-04 03:30:33
2016-03-04 03:30:00,2418,2016-03-04 03:30:37
2016-03-04 03:30:00,1784,2016-03-04 03:30:46
2016-03-04 03:30:00,0784,2016-03-04 03:31:13
2016-03-04 03:30:00,8593,2016-03-04 03:31:19
2016-03-04 03:30:00,8063,2016-03-04 03:31:49
2016-03-04 03:30:00,7063,2016-03-04 03:31:56
2016-03-04 03:30:00,2541,2016-03-04 03:32:45
2016-03-04 03:30:00,6918,2016-03-04 03:32:53
2016-03-04 03:30:00,9674,2016-03-04 03:32:57
2016-03-04 03:30:00,0913,2016-03-04 03:33:01
2016-03-04 03:30:00,9243,2016-03-04 03:33:02
2016-03-04 03:30:00,0344,2016-03-04 03:33:04
2016-03-04 03:30:00,8175,2016-03-04 03:33:10
2016-03-04 03:30:00,9175,2016-03-04 03:33:12
2016-03-04 03:30:00,6566,2016-03-04 03:33:25
2016-03-04 03:30:00,2759,2016-03-04 03:33:31
2016-03-04 03:30:00,3759,2016-03-04 03:33:36
2016-03-04 03:40:00,0863,2016-03-04 03:40:06
2016-03-04 03:40:00,5681,2016-03-04 03:40:09
2016-03-04 03:40:00,6681,2016-03-04 03:40:10
2016-03-04 03:40:00,0329,2016-03-04 03:40:33
2016-03-04 03:40:00,2418,2016-03-04 03:40:37
2016-03-04 03:40:00,1784,2016-03-04 03:40:46
2016-03-04 03:40:00,0784,2016-03-04 03:41:13
2016-03-04 03:40:00,8593,2016-03-04 03:41:23
2016-03-04 03:40:00,8063,2016-03-04 03:41:55
2016-03-04 03:40:00,7063,2016-03-04 03:42:03
2016-03-04 03:40:00,2541,2016-03-04 03:42:31
2016-03-04 03:40:00,6918,2016-03-04 03:42:34
2016-03-04 03:40:00,9674,2016-03-04 03:42:38
2016-03-04 03:40:00,0913,2016-03-04 03:42:42
2016-03-04 03:40:00,9243,2016-03-04 03:42:43
2016-03-04 03:40:00,0344,2016-03-04 03:42:44
2016-03-04 03:40:00,8175,2016-03-04 03:42:50
2016-03-04 03:40:00,9175,2016-03-04 03:42:53
2016-03-04 03:40:00,6566,2016-03-04 03:43:06
