link_id,time,speed
9863,00:10:00,8.8
8425,00:10:00,5.8
0329,00:10:00,4.5
4759,00:10:00,10
9813,00:10:00,8.7
3959,00:10:00,9.9
2759,00:10:00,5.7
8959,00:10:00,9.8
3141,00:10:00,8.6
6681,00:10:00,5.8
2141,00:10:00,11.7
0763,00:10:00,9.9
8869,00:10:00,0.7
8738,00:10:00,4.5
7141,00:10:00,9.8
0241,00:10:00,9
4422,00:10:00,8.6
4555,00:10:00,10
8194,00:10:00,8
1141,00:10:00,10.7
8041,00:10:00,12
3125,00:10:00,2.5
1041,00:10:00,9.5
7674,00:10:00,2.9
1241,00:10:00,12.4
3525,00:10:00,10.7
8175,00:10:00,13.2
9175,00:10:00,13.2
9228,00:10:00,21.3
2532,00:10:00,11.2
5041,00:10:00,10
2541,00:10:00,6.8
6169,00:10:00,4
5343,00:10:00,13.5
9141,00:10:00,10.5
1741,00:10:00,8
9044,00:10:00,8.2
0163,00:10:00,7.3
3815,00:10:00,10
3328,00:10:00,9
7886,00:10:00,8
0234,00:10:00,7.5
7194,00:10:00,10.2
0863,00:10:00,11.1
6032,00:10:00,5.7
1234,00:10:00,9.4
1969,00:10:00,5
8421,00:10:00,7.4
9525,00:10:00,8.6
5032,00:10:00,9.1
5759,00:10:00,11.2
0784,00:10:00,5
4028,00:10:00,10.6
1518,00:10:00,5.2
7425,00:10:00,10.2
6343,00:10:00,6.1
3769,00:10:00,2.3
9243,00:10:00,12.7
2959,00:10:00,4.1
2763,00:10:00,1.9
6041,00:10:00,10.4
2653,00:10:00,10.8
8243,00:10:00,8
9425,00:10:00,10.7
0334,00:10:00,8.8
7959,00:10:00,10.5
6141,00:10:00,2.1
6843,00:10:00,10
0913,00:10:00,9.7
7243,00:10:00,1.2
9869,00:10:00,8.8
4594,00:10:00,2.3
7169,00:10:00,0.7
8893,00:10:00,2.1
1763,00:10:00,10.4
4959,00:10:00,7.1
5141,00:10:00,4.4
4514,00:10:00,9.8
0344,00:10:00,12.7
4141,00:10:00,10.3
3759,00:10:00,8.3
1784,00:10:00,3.2
1555,00:10:00,10
2769,00:10:00,7
8063,00:10:00,11.9
7934,00:10:00,6.7
8234,00:10:00,9.6
6334,00:10:00,1
6525,00:10:00,8.5
2776,00:10:00,6.9
5934,00:10:00,2.3
9041,00:10:00,12.7
0815,00:10:00,5.7
3422,00:10:00,11.9
9063,00:10:00,12.5
6566,00:10:00,11
2815,00:10:00,10.8
9244,00:10:00,11.8
4769,00:10:00,13.7
4525,00:10:00,8.9
2328,00:10:00,20.8
0334,00:12:00,8.8
3328,00:12:00,9
0141,00:12:00,10.6
4395,00:12:00,6.9
6343,00:12:00,9.6
2769,00:12:00,7
7425,00:12:00,10.4
9869,00:12:00,8.9
9041,00:12:00,14.1
9243,00:12:00,10.8
5681,00:12:00,9.4
1555,00:12:00,10
0763,00:12:00,10.1
5041,00:12:00,11.1
5759,00:12:00,11
0234,00:12:00,11.5
2141,00:12:00,13.7
8893,00:12:00,1.5
3525,00:12:00,11.7
2418,00:12:00,9.5
6566,00:12:00,3.3
8194,00:12:00,8
8593,00:12:00,1.1
8041,00:12:00,15.8
0344,00:12:00,10.6
5566,00:12:00,10.5
0815,00:12:00,5.4
0969,00:12:00,9.2
2815,00:12:00,11.3
6525,00:12:00,10
7674,00:12:00,4
1234,00:12:00,9.4
3815,00:12:00,10.5
4769,00:12:00,12.2
8234,00:12:00,12.2
4141,00:12:00,11.6
2763,00:12:00,1.9
4594,00:12:00,3.2
8063,00:12:00,11.9
5525,00:12:00,8.3
8869,00:12:00,0.7
3959,00:12:00,10
8175,00:12:00,10.2
5334,00:12:00,7.3
9674,00:12:00,8.5
4525,00:12:00,8.6
3759,00:12:00,9.6
5032,00:12:00,11.9
3769,00:12:00,2.3
0863,00:12:00,9.7
6041,00:12:00,10.4
8243,00:12:00,5.5
2653,00:12:00,12.5
9175,00:12:00,8.8
1784,00:12:00,3.2
7934,00:12:00,5.3
9063,00:12:00,8.3
6681,00:12:00,5.8
9044,00:12:00,9.5
5934,00:12:00,4.1
9863,00:12:00,7.8
2328,00:12:00,20.8
7886,00:12:00,7.5
6334,00:12:00,3.3
6141,00:12:00,10
4555,00:12:00,10.8
3422,00:12:00,10.6
9425,00:12:00,10.7
3125,00:12:00,2.5
7194,00:12:00,10.4
8421,00:12:00,7.6
1241,00:12:00,5.7
4759,00:12:00,10
6843,00:12:00,8.6
8738,00:12:00,4.5
5343,00:12:00,13.5
0329,00:12:00,4.6
2959,00:12:00,10.4
1141,00:12:00,10.5
7869,00:12:00,0.6
1969,00:12:00,5
7243,00:12:00,1.7
0163,00:12:00,8.8
2541,00:12:00,6.8
2532,00:12:00,10.7
1041,00:12:00,11.8
1763,00:12:00,10.8
7141,00:12:00,8.8
0241,00:12:00,9.5
4514,00:12:00,9.5
9813,00:12:00,5.6
9141,00:12:00,6.4
6032,00:12:00,4.1
0784,00:12:00,3.6
8425,00:12:00,6.4
6169,00:12:00,3.8
5141,00:12:00,9.4
2776,00:12:00,5.3
1518,00:12:00,5.1
1741,00:12:00,7.5
4653,00:12:00,12
9525,00:12:00,8.6
0913,00:12:00,10.3
3141,00:12:00,8.9
4422,00:12:00,12
9244,00:12:00,7.4
4028,00:12:00,10.5
2653,00:14:00,11.6
2532,00:14:00,10
3328,00:14:00,9
5041,00:14:00,13.6
2815,00:14:00,11.6
8869,00:14:00,0.7
6525,00:14:00,10
7141,00:14:00,8.4
9863,00:14:00,7.1
2141,00:14:00,11.7
3125,00:14:00,3.9
7886,00:14:00,7.5
0344,00:14:00,7.6
0241,00:14:00,9.8
9813,00:14:00,5.6
5343,00:14:00,12
7243,00:14:00,2.2
6334,00:14:00,3.2
6681,00:14:00,5.8
1041,00:14:00,14
3525,00:14:00,12.1
8194,00:14:00,8.1
1741,00:14:00,7.6
5681,00:14:00,8.8
4653,00:14:00,9.8
2763,00:14:00,2
1141,00:14:00,9.8
8425,00:14:00,6.1
9063,00:14:00,7.8
1241,00:14:00,4.9
0163,00:14:00,6.8
9425,00:14:00,9.4
5594,00:14:00,6.8
4594,00:14:00,3.4
3422,00:14:00,7.3
2776,00:14:00,7.5
9244,00:14:00,7.4
9243,00:14:00,9.3
3759,00:14:00,9.3
5334,00:14:00,2.8
7194,00:14:00,9.3
7934,00:14:00,3.7
4141,00:14:00,11
0329,00:14:00,4.1
5566,00:14:00,9.8
4514,00:14:00,5.9
6343,00:14:00,6.2
1555,00:14:00,10
6141,00:14:00,9.2
7425,00:14:00,10.6
8041,00:14:00,14.3
0913,00:14:00,9
9674,00:14:00,7.8
8063,00:14:00,11.9
1763,00:14:00,8.4
3815,00:14:00,10.5
6566,00:14:00,3.3
1784,00:14:00,3.2
4395,00:14:00,7.8
3959,00:14:00,9.2
8234,00:14:00,12.6
5934,00:14:00,2.1
0863,00:14:00,11.5
6843,00:14:00,9.7
4422,00:14:00,12
4028,00:14:00,10.2
4759,00:14:00,10
7674,00:14:00,2.6
2541,00:14:00,5.7
6169,00:14:00,4.3
6041,00:14:00,10
2959,00:14:00,9.4
0784,00:14:00,2.5
0969,00:14:00,8.8
4769,00:14:00,13.7
0763,00:14:00,10.4
8593,00:14:00,1
9044,00:14:00,8.6
3141,00:14:00,8.4
2769,00:14:00,5.7
1234,00:14:00,8.9
1969,00:14:00,5
9041,00:14:00,14.2
9525,00:14:00,8.6
2418,00:14:00,11.3
9175,00:14:00,8.8
4555,00:14:00,14
3769,00:14:00,2.3
2328,00:14:00,20.8
8243,00:14:00,5.5
0334,00:14:00,8.8
8738,00:14:00,5.4
7869,00:14:00,1.2
4525,00:14:00,9.8
6032,00:14:00,3.2
5759,00:14:00,10.1
5032,00:14:00,10.8
0141,00:14:00,9.5
9141,00:14:00,5.7
1518,00:14:00,5.1
3776,00:14:00,5.6
5525,00:14:00,8.3
0815,00:14:00,10.8
0234,00:14:00,11.5
9869,00:14:00,8.9
8421,00:14:00,7.9
5141,00:14:00,9.4
4594,00:16:00,3.7
8593,00:16:00,5
8234,00:16:00,12
7934,00:16:00,5.7
3959,00:16:00,7.1
2763,00:16:00,2.1
3776,00:16:00,7
4838,00:16:00,8.8
6566,00:16:00,4.4
6681,00:16:00,6.4
8421,00:16:00,8.4
1784,00:16:00,2.8
6032,00:16:00,3.2
0334,00:16:00,10.7
7886,00:16:00,9
0763,00:16:00,8.1
8194,00:16:00,8.1
2541,00:16:00,8.8
4653,00:16:00,9.8
3815,00:16:00,11.1
6169,00:16:00,5.2
4141,00:16:00,8
7063,00:16:00,7.1
2776,00:16:00,7.5
0863,00:16:00,11.5
5594,00:16:00,7.7
0344,00:16:00,7
5032,00:16:00,13.7
1234,00:16:00,8.9
9063,00:16:00,10.2
9243,00:16:00,9.3
3525,00:16:00,10.6
9869,00:16:00,8.9
8243,00:16:00,5.5
6334,00:16:00,3.4
9041,00:16:00,9.2
9228,00:16:00,9.7
5759,00:16:00,8.3
4422,00:16:00,7.7
4759,00:16:00,8.3
4028,00:16:00,8
8041,00:16:00,8.1
0141,00:16:00,7.5
1969,00:16:00,5
0913,00:16:00,8.6
1555,00:16:00,10.6
0329,00:16:00,4.4
9813,00:16:00,5.6
7869,00:16:00,1.1
2653,00:16:00,11.4
1741,00:16:00,7.6
6141,00:16:00,9.2
5681,00:16:00,9.7
4395,00:16:00,7.4
2769,00:16:00,7.8
4514,00:16:00,4.8
9044,00:16:00,8.6
0241,00:16:00,6.7
9863,00:16:00,7.1
2815,00:16:00,11.3
0969,00:16:00,8.8
4555,00:16:00,11.7
3769,00:16:00,4.2
5343,00:16:00,10.6
9525,00:16:00,8.6
9141,00:16:00,5.2
7169,00:16:00,2
0163,00:16:00,6.7
2532,00:16:00,13.2
6525,00:16:00,10
8228,00:16:00,8.7
1763,00:16:00,8.1
8063,00:16:00,10.3
5566,00:16:00,11.5
5525,00:16:00,8.3
1241,00:16:00,1.9
9425,00:16:00,9.4
4525,00:16:00,10.7
3422,00:16:00,7.9
0395,00:16:00,2.2
6041,00:16:00,10
9674,00:16:00,7.8
1141,00:16:00,7.9
8893,00:16:00,1
0234,00:16:00,11.5
5334,00:16:00,1.7
2141,00:16:00,10
6343,00:16:00,4.2
8738,00:16:00,7.9
3141,00:16:00,8.4
8869,00:16:00,0.6
7194,00:16:00,9.3
5041,00:16:00,12
7243,00:16:00,2.1
2418,00:16:00,9
9244,00:16:00,7.2
6843,00:16:00,9.7
5934,00:16:00,2.8
0815,00:16:00,10.8
2959,00:16:00,8.1
7141,00:16:00,11.2
6918,00:16:00,8.9
9175,00:16:00,7.4
0784,00:16:00,4.6
5141,00:16:00,3.1
2328,00:16:00,9
1041,00:16:00,13.1
3759,00:16:00,11.4
5334,00:18:00,1.7
4141,00:18:00,7.3
8869,00:18:00,0.5
0241,00:18:00,6.1
6032,00:18:00,7
8593,00:18:00,5.3
2418,00:18:00,9.2
0969,00:18:00,8.5
4594,00:18:00,6.7
2541,00:18:00,7.2
8893,00:18:00,1.1
7169,00:18:00,4.1
9243,00:18:00,8.7
1234,00:18:00,8.9
6566,00:18:00,4.7
8243,00:18:00,8.2
4838,00:18:00,8.6
6343,00:18:00,9
2776,00:18:00,7.5
2328,00:18:00,9
0913,00:18:00,8.3
1141,00:18:00,9.8
0329,00:18:00,3.7
9813,00:18:00,9.3
0163,00:18:00,6.7
6918,00:18:00,7.6
5343,00:18:00,9.4
3776,00:18:00,9.1
0395,00:18:00,2.8
1555,00:18:00,8.4
0141,00:18:00,9.5
4759,00:18:00,7.7
0344,00:18:00,8.6
1784,00:18:00,2.8
8175,00:18:00,3.7
8194,00:18:00,8.1
3525,00:18:00,11.5
2141,00:18:00,9
8425,00:18:00,3.8
3769,00:18:00,7.9
9674,00:18:00,8.3
6041,00:18:00,9.3
7194,00:18:00,9.3
0763,00:18:00,7.8
9175,00:18:00,8.8
2815,00:18:00,11.6
5759,00:18:00,7.6
9228,00:18:00,9.7
9525,00:18:00,9
0334,00:18:00,10.7
8063,00:18:00,11.2
6141,00:18:00,1.6
8234,00:18:00,7.9
0863,00:18:00,10.9
6169,00:18:00,11.3
5141,00:18:00,4.1
2769,00:18:00,8.3
3422,00:18:00,11.2
7063,00:18:00,6.7
9063,00:18:00,9.5
1969,00:18:00,5
6843,00:18:00,9.7
6334,00:18:00,3.4
2959,00:18:00,3.3
7141,00:18:00,10
5041,00:18:00,12
3815,00:18:00,11.8
9425,00:18:00,10.3
4555,00:18:00,11.7
8228,00:18:00,8.7
8421,00:18:00,8.3
5594,00:18:00,4.4
3959,00:18:00,7.7
0234,00:18:00,11.5
9244,00:18:00,9.2
9044,00:18:00,6.3
1518,00:18:00,6.9
4653,00:18:00,9.8
6681,00:18:00,5.8
4028,00:18:00,9.8
3759,00:18:00,10.4
8041,00:18:00,8.1
7886,00:18:00,15.1
2653,00:18:00,11.7
7869,00:18:00,1.1
0784,00:18:00,4.8
5566,00:18:00,11.9
7425,00:18:00,9.1
2532,00:18:00,13.2
4525,00:18:00,10.7
2763,00:18:00,3
4395,00:18:00,6.8
4422,00:18:00,7.6
1763,00:18:00,7.2
3141,00:18:00,8.2
8738,00:18:00,8.8
1041,00:18:00,10.5
5032,00:18:00,11
0815,00:18:00,10.8
1241,00:18:00,1.6
4514,00:18:00,4.2
7934,00:18:00,13
7243,00:18:00,7.5
5934,00:18:00,2.8
9863,00:18:00,7.1
5681,00:18:00,9.1
9141,00:18:00,6.2
9041,00:18:00,9
0334,00:20:00,10.7
4555,00:20:00,11.7
0763,00:20:00,7.8
4395,00:20:00,4.6
9063,00:20:00,8.2
7194,00:20:00,9.7
